lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
th_th,tone,1015499225257626992.wav,FEMALE,765,22.28773180326762,11.808042094981143
th_th,tone,10169675868821705996.wav,FEMALE,702,11.933804385651339,13.182148077756583
th_th,tone,1019167928630402440.wav,FEMALE,897,27.063010344229685,11.36399253188208
th_th,tone,1019248392636387261.wav,FEMALE,466,10.766243225667647,13.605760371628557
th_th,tone,10216551269307861857.wav,FEMALE,505,14.4284345684488,12.191457774320362
th_th,tone,10219732965302371541.wav,FEMALE,427,15.474626459192633,12.417817318632203
th_th,tone,10223156761300860880.wav,FEMALE,394,9.854102393288764,13.790764166301567
th_th,tone,10233948161307563280.wav,FEMALE,251,23.724680477257984,11.772306820608428
th_th,tone,10237649933703760482.wav,FEMALE,533,21.802598068961487,11.57344763638614
th_th,tone,10238045899288506400.wav,FEMALE,123,10.826842971277697,12.718910923790487
th_th,tone,10248360673750680732.wav,FEMALE,404,12.693622053933248,13.830068391779314
th_th,tone,10254386637478850663.wav,FEMALE,547,20.11103350049858,12.07053371866394
th_th,tone,1026328125434336525.wav,FEMALE,260,10.6117591330564,13.525984202681949
th_th,tone,10281471544454650617.wav,FEMALE,1031,19.58525466707531,11.832792594266092
th_th,tone,10281772796474355231.wav,FEMALE,398,21.05660301120969,11.40532247101096
th_th,tone,10282461223805481506.wav,FEMALE,643,18.58669537294788,11.478897718895624
th_th,tone,10298102842969090649.wav,FEMALE,397,13.298391035885016,12.730020360231064
th_th,tone,1032427344821915583.wav,FEMALE,605,21.615619436668023,11.835022786606574
th_th,tone,10334604006572678758.wav,FEMALE,453,17.86534662420098,11.822069969575452
th_th,tone,10335124731606409859.wav,FEMALE,780,21.488697079158477,11.722226416999305
th_th,tone,10347911827388141257.wav,FEMALE,212,15.312744857136433,12.581242499721647
